title,stars,url,text
Awesome,5,https://wordpress.org/support/topic/awesome-6186/,"

				
				<p>With this it&#8217;s really so easy to build attractive pages.</p>

				
			"
Awesome tool,5,https://wordpress.org/support/topic/awesome-tool-107/,"

				
				<p>I could not have created my website without Elementor. It&#8217;s been great.</p>

				
			"
easy to setup,5,https://wordpress.org/support/topic/easy-to-setup-39/,"

				
				<p>easy to configure</p>

				
			"
Near Perfect,5,https://wordpress.org/support/topic/near-perfect-17/,"

				
				<p>I will be upgrading to Pro once I&#8217;ve fully explored and become comfortable with every aspect of the free version. My only beef is that it doesn&#8217;t work with Edge and I am forced to use a different browser when editing my website using Elementor. Otherwise it&#8217;s a polished and robust tool that has really simplified many page creation tasks.</p>

				
			"
The Only Page Builder you will ever need!,5,https://wordpress.org/support/topic/the-only-page-builder-you-will-ever-need/,"

				
				<p>So you think you have used a Page Builder?</p>
<p>Wait until you use elementor. Then you will understand that life is in phases, men are in sizes and page builders are in levels and elementor is No. 1. </p>
<p>There is no such thing as page builders, there is only a plugin called elementor. Plus if you need next level design, the PRO version will turn your website into a website of hte future. Finally add a super plugin like ultimate add ons for elementor and your website will be best. </p>
<p>Thanks to the Elementor Team, God bless you all.  </p>

				
			"
Plugin extraordinaire !,5,https://wordpress.org/support/topic/plugin-extraordinaire/,"

				
				<p>Je m&#8217;en suis servi pour presque la totalité de mon site web lors de la réalisation d&#8217;un projet Openclassrooms pour la formation de développeur d&#8217;application Front-end. Très facile à comprendre et très rapide pour la création d&#8217;un design parfait !</p>

				
			"
Fantastic,5,https://wordpress.org/support/topic/fantastic-1982/,"

				
				<p>Congratulations to all the team!</p>

				
			"
Wonderful plugin for web developers,5,https://wordpress.org/support/topic/wonderful-plugin-for-web-developers/,"

				
				<p>This plugin saves OODLES of time and makes it simple to design home pages. It is great for all skill levels, but if you also are familiar with code, it is even more powerful.</p>

				
			"
je recommande,5,https://wordpress.org/support/topic/je-recommande-3/,"

				
				<p><strong>Super builder</strong>, il manque encore quelques fonctionnalités que l&#8217;on retrouve toutefois dans des plugins associés. <em>Dommage de charger des plugins tiers.</em></p>
<p>Toutefois j&#8217;adore, il permet de travailler plus vite sur la creation d&#8217;un site.</p>


<ul id=""bbp-topic-revision-log-10930940"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-10930940-item-10930943"" class=""bbp-topic-revision-log-item"">
		This topic was modified 3 months, 4 weeks ago by <a href=""https://wordpress.org/support/users/khahina/"" title=""View khahina&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/5fb9c4db833847edcf8d5cb16b85f1b6?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/5fb9c4db833847edcf8d5cb16b85f1b6?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/khahina/"" title=""View khahina&#039;s profile"">khahina</a>.
	</li>

</ul>


				
			"
"fijne plugin, ook voor beginners",5,https://wordpress.org/support/topic/fijne-plugin-ook-voor-beginners/,"

				
				<p>Dit is de eerste keer dat ik uberhaupt een (WP) website aan het bouwen ben.  Had wel wat ervaring met blogger in het verleden, dus de dashboard van WP was niet helemaal onbekend terrein. Na wat gepuzzel en door gewoon uit te proberen maakt de Elementor page builder het opzetten en aanpassen van de gratis thema&#8217;s een stuk eenvoudiger.  Heb nog niet alle toepassingen van deze plugin ontdekt of onder de knie, maar ben heel blij dat ik deze plugin heb ontdekt tijdens het opzetten van mijn eerste website!  </p>

				
			"
Lot of thanks to Elementor team!,5,https://wordpress.org/support/topic/lot-of-thanks-to-elementor-team/,"

				
				<p>Elementor plugin is excellent! Fantastic way to start site-building!</p>

				
			"
LOVED IT MAKE MORE OPTIONS FOR FREE VER.,5,https://wordpress.org/support/topic/loved-it-make-more-options-for-free-ver/,"

				
				<p>BEST</p>

				
			"
Excellent!,5,https://wordpress.org/support/topic/excellent-7024/,"

				
				<p>I had thought Elementor was a bit overrated, basing on the other page builders I have worked with.  I thought it was just some very basic, not too functionally dynamic alternative to the costly page builders.<br />
I&#8217;m glad to have been proven wrong.<br />
This plugin is quite robust even though simple-looking.<br />
I can confidently say that if you know what kind of UI feature you want to achieve, you&#8217;ll (almost) most certainly be able to pull-off the look and function with Elementor and the host of add-on plugins available.</p>
<p>Great tool, guys!</p>
<p>Thanks a ton!</p>

				
			"
Great plugin.,5,https://wordpress.org/support/topic/great-plugin-19973/,"

				
				<p>So easy to use, and customise. Only grouse is that when you have to close and return to the page view, it goes back to the page and then one has to click View to see the page. </p>

				
			"
Good,5,https://wordpress.org/support/topic/good-4009/,"

				
				<p>For those who wish to manage their contents themselves without programming knowledge,this is ideal.</p>
<p>definitely recomend</p>

				
			"
genial!,5,https://wordpress.org/support/topic/genial-200/,"

				
				<p>genial</p>

				
			"
OK,5,https://wordpress.org/support/topic/ok-426/,"

				
				<p>Elementor a great</p>

				
			"
Hervorragend,5,https://wordpress.org/support/topic/hervorragend-6/,"

				
				<p>Wirklich hervorragende Leistung. Würde auch auf jeden Fall die Pro-Version empfehlen. Service ist ebenfalls unschlagbar gut und schnell&#8230; keine Ahnung ob das an der Pro-Version liegt 😉 Auf jeden Fall bin ich super zufrieden!</p>

				
			"
Convenience and ease,5,https://wordpress.org/support/topic/convenience-and-ease-2/,"

				
				<p>Really much more useful than some other; easy-to-use plug-in.</p>

				
			"
It just works and does what it says!,5,https://wordpress.org/support/topic/it-just-works-and-does-what-it-says/,"

				
				<p>true 5 star rating for this plugin.<br />
Now I must just learn more about the templates and embrace my inner design guru</p>

				
			"
I Love Elementor! Amazing plugin,5,https://wordpress.org/support/topic/i-love-elementor-amazing-plugin/,"

				
				<p>!!</p>

				
			"
good~,5,https://wordpress.org/support/topic/good-4005/,"

				
				<p>You&#8217;ve been very helpful to me. I&#8217;d like to recommend it.</p>

				
			"
Fácil de usar y diseño muy límpio,5,https://wordpress.org/support/topic/facil-de-usar-y-diseno-muy-limpio/,"

				
				<p>De gran ayuda para diseñadores Web. Fácil de usar y muy límpio. GRACIAS</p>

				
			"
The must powerful page builder there is.,5,https://wordpress.org/support/topic/the-must-powerful-page-builder-there-is/,"

				
				<p>Well, I hate page builders 😉 But since the people demands, sometimes you have to use them, and I&#8217;ve used them all. This is the best BY FAR, and I&#8217;m talking about the free version. I can only imagine the pro version is leaving dust to all the others. I&#8217;m quite amazed.</p>
<p>Great job!</p>

				
			"
prodotto perfetto,5,https://wordpress.org/support/topic/prodotto-perfetto/,"

				
				<p>ottimo facile da usare anche per principianti</p>

				
			"
perfect,5,https://wordpress.org/support/topic/perfect-5576/,"

				
				<p>perfect</p>

				
			"
elementor,5,https://wordpress.org/support/topic/elementor-30/,"

				
				<p>muito bom !!! gostei muito!!!</p>

				
			"
Makes posting so much easier,5,https://wordpress.org/support/topic/makes-posting-so-much-easier/,"

				
				<p>The formatting is very easy and you can basically change every layout in seconds. Makes the work easier and faster.</p>

				
			"
"Great Plugin, Limited support",4,https://wordpress.org/support/topic/great-plugin-limited-support/,"

				
				<p>The plugin is comfortable to use. Friendly UI, get as close as it gets to wyswyg.<br />
Lots of updates and features.<br />
Support (Including pro version) is limited to non existing.<br />
It seems to be limited to pros, not to the regular WP user  </p>

				
			"
A melhor ferramenta!,5,https://wordpress.org/support/topic/a-melhor-ferramenta-2/,"

				
				<p>O Elementor simplesmente resolveu 80% dos nossos problemas!</p>

				
			"
Elementor Review and Rating,5,https://wordpress.org/support/topic/elementor-review-and-rating/,"

				
				<p>Good Job</p>

				
			"
Excellent; intuitive,5,https://wordpress.org/support/topic/excellent-intuitive-2/,"

				
				<p>Excellent for placing basic features on your site.</p>


<ul id=""bbp-topic-revision-log-10919716"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-10919716-item-10919719"" class=""bbp-topic-revision-log-item"">
		This topic was modified 4 months ago by <a href=""https://wordpress.org/support/users/ppemail/"" title=""View ppemail&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/cc0694c4d29c257c60098267841aca3e?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/cc0694c4d29c257c60098267841aca3e?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/ppemail/"" title=""View ppemail&#039;s profile"">ppemail</a>.
	</li>

</ul>


				
			"
Perfect in every way!,5,https://wordpress.org/support/topic/perfect-in-every-way-11/,"

				
				<p>Super easy to use I&#8217;ve built 3 websites in less than a month! It&#8217;s never been easier!</p>

				
			"
BEST THING EVER,5,https://wordpress.org/support/topic/best-thing-ever-2/,"

				
				<p>Believe me, I don&#8217;t know anything about coding and I made a website of my own!!!</p>

				
			"
Must-have plugin,5,https://wordpress.org/support/topic/must-have-plugin-295/,"

				
				<p>Without Elementor, WordPress&#8217;s User Interface would be a nightmare to customize. </p>

				
			"
"Well designed, Easy to Learn for Anyone!",5,https://wordpress.org/support/topic/well-designed-easy-to-learn-for-anyone/,"

				
				<p>This is a great app for laying out your pages. If you need a drag anbd drop editor, with a lot of great features out of the box &#8211; get this! Once you use it for a while, you&#8217;ll <strong>WANT </strong>to go <strong>PRO</strong>. There are many available add-ons and support for my stupid questions was excellent. Also, check out some of the tutorials on YouTube and learn how to make this app sing! My only criticism is that for newbies (we&#8217;ve all been there) that isn&#8217;t much explanation of some of the advanced features but if you contact them, they will surely help you!</p>

				
			"
Excelente plugin,5,https://wordpress.org/support/topic/excelente-plugin-440/,"

				
				<p>Super facil, antes trabajaba en css, PHP para lograr una personalización y ahora es más fácil.</p>

				
			"
Instant upgrade to page layouts,5,https://wordpress.org/support/topic/instant-upgrade-to-page-layouts/,"

				
				<p>We were limited in our page options. This app opened up a whole slew of options and instantly improved our pages. it&#8217;s intuitive and works. What&#8217;s better than that?</p>

				
			"
the easiest tools to use ever,5,https://wordpress.org/support/topic/the-easiest-tools-to-use-ever/,"

				
				<p>I worked with so many WordPress tools but Elementor page builder is so easy to understand and work with,<br />
One think i would like to say:<br />
1/ Archive page the the most impotent when it comes to blogs and news website, its very limited to work with,<br />
2/ Single post page is the best i ever experience,</p>

				
			"
Ottimo,5,https://wordpress.org/support/topic/ottimo-222/,"

				
				<p>consigliato</p>

				
			"
Удобный и СЕО-быстрый,5,https://wordpress.org/support/topic/%d1%83%d0%b4%d0%be%d0%b1%d0%bd%d1%8b%d0%b9-%d0%b8-%d1%81%d0%b5%d0%be-%d0%b1%d1%8b%d1%81%d1%82%d1%80%d1%8b%d0%b9/,"

				
				<p>Хотелось бы больше современных опций в бесплатном пакете.<br />
В общем, впечатление положительное &#8211; по скорости для Гугл &#8211; быстрый, для работы в админ.панели &#8211; понятный.</p>
<p>Благодарю!</p>

				
			"
